2021-10-08 06:47:14.282672Z,2021-10-08 06:47:15.510289Z,56,0
2021-10-08 06:47:16.944342Z,2021-10-08 06:47:17.926645Z,56,0
2021-10-08 06:47:19.535550Z,2021-10-08 06:47:20.552145Z,56,0
2021-10-08 06:47:21.813503Z,2021-10-08 06:47:22.910104Z,56,0
2021-10-08 06:47:31.437459Z,2021-10-08 06:47:32.687827Z,56,0
2021-10-08 06:47:34.218100Z,2021-10-08 06:47:35.094177Z,56,0
2021-10-08 06:47:37.801451Z,2021-10-08 06:47:38.780215Z,56,0
2021-10-08 06:47:40.391210Z,2021-10-08 06:47:41.216421Z,56,0
2021-10-08 06:47:42.664592Z,2021-10-08 06:47:43.532876Z,56,0
2021-10-08 06:47:44.897479Z,2021-10-08 06:48:00.571289Z,56,0
2021-10-08 06:48:02.952589Z,2021-10-08 06:48:03.961301Z,56,0
2021-10-08 06:48:05.337507Z,2021-10-08 06:48:06.514911Z,56,0
2021-10-08 06:48:08.364672Z,2021-10-08 06:48:09.208487Z,56,0
2021-10-08 06:48:10.887764Z,2021-10-08 06:48:11.553729Z,56,0
2021-10-08 06:48:12.808201Z,2021-10-08 06:48:13.395821Z,56,0
2021-10-08 06:48:20.667225Z,2021-10-08 06:48:22.609034Z,56,0
2021-10-08 06:48:32.122801Z,2021-10-08 06:49:13.551630Z,56,0
2021-10-08 06:49:15.733293Z,2021-10-08 06:49:16.560556Z,56,0
2021-10-08 06:49:18.411172Z,2021-10-08 06:49:19.684949Z,56,0
2021-10-08 06:49:21.495852Z,2021-10-08 06:49:22.216490Z,56,0
2021-10-08 06:49:28.825027Z,2021-10-08 06:49:29.814526Z,56,0
2021-10-08 06:49:31.499243Z,2021-10-08 06:49:32.205493Z,56,0
2021-10-08 06:49:34.019864Z,2021-10-08 06:49:34.715235Z,56,0
2021-10-08 06:49:36.282791Z,2021-10-08 06:49:37.056129Z,56,0
2021-10-08 06:49:38.730719Z,2021-10-08 06:49:39.701143Z,56,0
2021-10-08 06:49:41.544597Z,2021-10-08 06:49:42.814880Z,56,0
2021-10-08 06:49:44.509606Z,2021-10-08 06:49:47.043373Z,56,0
2021-10-08 06:49:50.017520Z,2021-10-08 06:49:50.819584Z,56,0
2021-10-08 06:50:02.025821Z,2021-10-08 06:50:04.851648Z,56,0
